SppName	Label	OttId	GbifId	ncbiId	Synonyms
Chaetodipus baileyi	Chaetodipus_baileyi_HETEROMYIDAE_RODENTIA	764435	gbif:2439581	ncbi:145407	Perognathus baileyi
Chaetodipus californicus	Chaetodipus_californicus_HETEROMYIDAE_RODENTIA	764439	gbif:2439594	ncbi:145408	Perognathus californicus
Chaetodipus dalquesti	Chaetodipus_dalquesti_HETEROMYIDAE_RODENTIA	330042	gbif:4263293	ncbi:752193	Perognathus dalquesti,Chaetodipus arenarius dalquesti
Chaetodipus eremicus	Chaetodipus_eremicus_HETEROMYIDAE_RODENTIA	764440	gbif:2439588	ncbi:145409	Perognathus eremicus
Chaetodipus fallax	Chaetodipus_fallax_HETEROMYIDAE_RODENTIA	190181	gbif:2439579	ncbi:145410	Perognathus fallax
Chaetodipus formosus	Chaetodipus_formosus_HETEROMYIDAE_RODENTIA	1004150	gbif:2439596	ncbi:38678	Perognathus formosus
Chaetodipus goldmani	Chaetodipus_goldmani_HETEROMYIDAE_RODENTIA	190180	gbif:2439585	ncbi:145411	Perognathus goldmani
Chaetodipus hispidus	Chaetodipus_hispidus_HETEROMYIDAE_RODENTIA	427276	gbif:2439583	ncbi:38665	Perognathus hispidus
Chaetodipus intermedius	Chaetodipus_intermedius_HETEROMYIDAE_RODENTIA	374303	gbif:2439589	ncbi:38666	Perognathus intermedius
Chaetodipus nelsoni	Chaetodipus_nelsoni_HETEROMYIDAE_RODENTIA	190185	gbif:2439577	ncbi:145412	Perognathus nelsoni
Chaetodipus penicillatus	Chaetodipus_penicillatus_HETEROMYIDAE_RODENTIA	1004164	gbif:2439591	ncbi:38672	Perognathus penicillatus
Chaetodipus pernix	Chaetodipus_pernix_HETEROMYIDAE_RODENTIA	1004162	gbif:2439600	ncbi:38673	Perognathus pernix
Chaetodipus rudinoris	Chaetodipus_rudinoris_HETEROMYIDAE_RODENTIA	320777	gbif:7261497	ncbi:323381	
Chaetodipus spinatus	Chaetodipus_spinatus_HETEROMYIDAE_RODENTIA	190184	gbif:2439586	ncbi:145413	Perognathus spinatus
Chaetomys subspinosus	Chaetomys_subspinosus_ERETHIZONTIDAE_RODENTIA	463598	gbif:2439749	ncbi:480662	
Chaetophractus vellerosus	Chaetophractus_vellerosus_DASYPODIDAE_CINGULATA	627609	gbif:2440817	ncbi:340076	Dasypus vellerosus
Chaetophractus villosus	Chaetophractus_villosus_DASYPODIDAE_CINGULATA	180375	gbif:2440816	ncbi:29080	Dasypus villosus
Chalinolobus gouldii	Chalinolobus_gouldii_VESPERTILIONIDAE_CHIROPTERA	119979	gbif:2432284	ncbi:258889	Chalinolobus gouldi,Scotophilus gouldii
Chalinolobus morio	Chalinolobus_morio_VESPERTILIONIDAE_CHIROPTERA	905052	gbif:2432295	ncbi:50353	Scotophilus morio,Scotophilus australis,Scotophilus microdon,Chalinolobus signifer,Vespertilio muelleri
Chalinolobus nigrogriseus	Chalinolobus_nigrogriseus_VESPERTILIONIDAE_CHIROPTERA	1066074	gbif:2432285	ncbi:270775	
Chalinolobus tuberculatus	Chalinolobus_tuberculatus_VESPERTILIONIDAE_CHIROPTERA	970126	gbif:2432286	ncbi:143942	Vespertilio tuberculatus
Cheirogaleus crossleyi	Cheirogaleus_crossleyi_CHEIROGALEIDAE_PRIMATES	418718	gbif:4266968	ncbi:291259	Chirogale melanotis
Cheirogaleus lavasoensis	Cheirogaleus_lavasoensis_CHEIROGALEIDAE_PRIMATES	5839495	gbif:7602069	ncbi:1569974	
Cheirogaleus major	Cheirogaleus_major_CHEIROGALEIDAE_PRIMATES	589601	gbif:2436452	ncbi:47177	Cheirogaleus milii,Lemur commersonii,Mioxicebus griseus,Cheirogaleus typicus,Myspithecus typus
Cheirogaleus medius	Cheirogaleus_medius_CHEIROGALEIDAE_PRIMATES	863759	gbif:2436451	ncbi:9460	Cheirogaleus adipicaudatus,Cheirogaleus minor,Cheirogaleus samati
Cheirogaleus sibreei	Cheirogaleus_sibreei_CHEIROGALEIDAE_PRIMATES	682744	gbif:4266969	ncbi:752538	Cheirogaleus sp. 4 LFG-2010
Cheiromeles parvidens	Cheiromeles_parvidens_MOLOSSIDAE_CHIROPTERA	539635	gbif:4266500	ncbi:270769	
Chelemys macronyx	Chelemys_macronyx_CRICETIDAE_RODENTIA	360758	gbif:2439044	ncbi:29109	
Chelemys megalonyx	Chelemys_megalonyx_CRICETIDAE_RODENTIA	160821	gbif:2439045	ncbi:362074	
Chilomys instans	Chilomys_instans_CRICETIDAE_RODENTIA	196748	gbif:2438409	ncbi:89117	Oryzomys instans
Chilonatalus micropus	Chilonatalus_micropus_NATALIDAE_CHIROPTERA	6795	gbif:7261725	ncbi:155039	Natalus micropus,Chilonatalus micropus brevimanus,Chilonatalus micropus micropus,Natalus brevimanus
Chilonatalus tumidifrons	Chilonatalus_tumidifrons_NATALIDAE_CHIROPTERA	120235	gbif:4265610	ncbi:290568	Natalus tumidifrons
Chimarrogale himalayica	Chimarrogale_himalayica_SORICIDAE_EULIPOTYPHLA	1050014	gbif:2435778	ncbi:227887	
Chimarrogale phaeura	Chimarrogale_phaeura_SORICIDAE_EULIPOTYPHLA	362562	gbif:2435776	ncbi:271646	
Chimarrogale platycephalus	Chimarrogale_platycephalus_SORICIDAE_EULIPOTYPHLA	634077	gbif:2435773	ncbi:62293	Chimarrogale platycephala
Chimarrogale styani	Chimarrogale_styani_SORICIDAE_EULIPOTYPHLA	3614460	gbif:2435777	ncbi:1365920	
Chinchilla chinchilla	Chinchilla_chinchilla_CHINCHILLIDAE_RODENTIA	169705	gbif:4264738	ncbi:10152	Chinchilla brevicauda,Chinchilla brevicaudata,Chinchilla lanigera brevicaudata,Eriomys chinchilla
Chinchilla lanigera	Chinchilla_lanigera_CHINCHILLIDAE_RODENTIA	173054	gbif:5219944	ncbi:34839	Chinchilla velligera,Mus laniger,Lagostomus laniger,Chinchilla laniger,Cricetus laniger,Callomys laniger,Chinchilla chincilla
Chionomys gud	Chionomys_gud_CRICETIDAE_RODENTIA	90548	gbif:2438160	ncbi:555454	Microtus nivalis oseticus,Microtus nivalis ighesicus,Microtus gus lasistanius,Chionomys nivalis nenjukovi
Chionomys nivalis	Chionomys_nivalis_CRICETIDAE_RODENTIA	472722	gbif:2438162	ncbi:269649	Arvicola nivalis,Microtus nivalis,Microtus nivalis trialeticus,Microtus nivalis olympius,Chionomys nivalis wagneri,Microtus nivalis malyi,Microtus nivalis satunini,Microtus nivalis aquitanius,Microtus nivalis dementievi,Hypudaeus nivicola,Arvicola lebrunii,Microtus nivalis abulensis,Microtus radnensis,Microtus mirhanreini,Microtus pontius,Arvicola leucurus,Microtus ulpius,Hypudaeus petrophilus,Microtus hermonis,Hypudaeus alpinus
Chionomys roberti	Chionomys_roberti_CRICETIDAE_RODENTIA	1049255		ncbi:269650	
Chiroderma doriae	Chiroderma_doriae_PHYLLOSTOMIDAE_CHIROPTERA	565588	gbif:2433166	ncbi:33544	
Chiroderma improvisum	Chiroderma_improvisum_PHYLLOSTOMIDAE_CHIROPTERA	565590	gbif:2433164	ncbi:33545	
Chiroderma salvini	Chiroderma_salvini_PHYLLOSTOMIDAE_CHIROPTERA	351785	gbif:2433167	ncbi:27646	
Chiroderma trinitatum	Chiroderma_trinitatum_PHYLLOSTOMIDAE_CHIROPTERA	351787	gbif:2433163	ncbi:27647	
Chiroderma villosum	Chiroderma_villosum_PHYLLOSTOMIDAE_CHIROPTERA	565586	gbif:2433165	ncbi:33546	
Chiromyscus chiropus	Chiromyscus_chiropus_MURIDAE_RODENTIA	993032	gbif:2438462	ncbi:491872	Mus chiropus
Chiromyscus langbianis	Chiromyscus_langbianis_MURIDAE_RODENTIA	887565	gbif:2439060	ncbi:672787	Niviventer langbianis,Rattus indosinicus vientianensis,Rattus indosinicus
Chiromyscus thomasi	Chiromyscus_thomasi_MURIDAE_RODENTIA	5852639		ncbi:1572694	
Chironax melanocephalus	Chironax_melanocephalus_PTEROPODIDAE_CHIROPTERA	99586	gbif:2432845	ncbi:170236	
Chironectes minimus	Chironectes_minimus_DIDELPHIDAE_DIDELPHIMORPHIA	440151	gbif:5219955	ncbi:91500	
Chiropodomys gliroides	Chiropodomys_gliroides_MURIDAE_RODENTIA	456599	gbif:2438400	ncbi:491874	Chiropodomys jingdongensis,Chiropodomys niadis,Chiropodomys penicillatus,Mus peguensis
Chiropotes albinasus	Chiropotes_albinasus_PITHECIIDAE_PRIMATES	99704	gbif:5219526	ncbi:198627	Pithecia albinasa,Cacajao roosevelti
Chiropotes chiropotes	Chiropotes_chiropotes_PITHECIIDAE_PRIMATES	101531	gbif:5707307gbif:8091165	ncbi:658221	Chiropotes sagulatua,Chiropotes sagulatus,Chiropotes satanas chiropotes,Pithecia satanas fulvafusca,Pithecia satanas fulvo-fusca,Simia chiropotes,Pithecia couxio,Pithecia sagulata,Simia sagulata
Chiropotes utahickae	Chiropotes_utahickae_PITHECIIDAE_PRIMATES	571892	gbif:5707306	ncbi:280160	Chiropotes satanas utahicki,Chiropotes utahicki
Chiruromys vates	Chiruromys_vates_MURIDAE_RODENTIA	118383	gbif:2438349	ncbi:442566	
Chlamyphorus truncatus	Chlamyphorus_truncatus_DASYPODIDAE_CINGULATA	552069	gbif:5220098	ncbi:450267	
Chlorocebus aethiops	Chlorocebus_aethiops_CERCOPITHECIDAE_PRIMATES	268337	gbif:2436566	ncbi:9534	Ceropithecus aethiops,Lasiopyga weidholzi,Cercopithecus aethiops zavattarii,Simia aethiops,Cercopithecus aethiops,Cercopithecus griseus,Simia subviridis,Simia engytithia,Cercopithecus calliaudi,Cercopithecus canoviridis,Cercopithecus griseoviridis,Cercopithecus toldti,Cercopithecus matschiei,Cercopithecus cinereoviridis
Chlorocebus cynosuros	Chlorocebus_cynosuros_CERCOPITHECIDAE_PRIMATES	250767	gbif:4267119	ncbi:460675	Chlorocebus aethiops cynosuros,Chlorocebus aethiops cynosurus,Chlorocebus cynosurus,Chlorocebus pygerythrus cynosurus,Cercopithecus pygerythrus katangensis,Cercopithecus pygerythrus helvescens,Cercopithecus cynosurus tholloni,Cercopithecus cynosurus weynsi,Cercopithecus aethiops lukonzolwae,Cercopithecus tephrops
Chlorocebus djamdjamensis	Chlorocebus_djamdjamensis_CERCOPITHECIDAE_PRIMATES	875546	gbif:4267124	ncbi:1284215	Chlorocebus aethiops djamdjamensis
Chlorocebus pygerythrus	Chlorocebus_pygerythrus_CERCOPITHECIDAE_PRIMATES	571323	gbif:7262034gbif:5786369	ncbi:60710	Cercopithecus aethiops pygerythrus,Cercopithecus pygerythrus,Chlorocebus aethiops pygerythrus
Chlorocebus sabaeus	Chlorocebus_sabaeus_CERCOPITHECIDAE_PRIMATES	571316	gbif:4267116	ncbi:60711	Cercopithecus aethiops sabaeus,Cercopithecus sabaeus,Cercopithecus sabeus,Chlorocebus aethiops sabaeus,Chlorocebus aethiops sabeus,Chlorocebus sabeus,Cercopithecus chrysurus,Cercopithecus werneri,Cercopithecus callitrichus
Chlorocebus tantalus	Chlorocebus_tantalus_CERCOPITHECIDAE_PRIMATES	571312	gbif:7262032	ncbi:60712	Cercopithecus aethiops tantalus,Cercopithecus tantalus,Chlorocebus aethiops tantalus
Chlorotalpa duthieae	Chlorotalpa_duthieae_CHRYSOCHLORIDAE_AFROSORICIDA	178894	gbif:2432215	ncbi:745247	
Chlorotalpa sclateri	Chlorotalpa_sclateri_CHRYSOCHLORIDAE_AFROSORICIDA	178869	gbif:2432210	ncbi:745249	
Chodsigoa caovansunga	Chodsigoa_caovansunga_SORICIDAE_EULIPOTYPHLA	1096821	gbif:2435910	ncbi:269271	
Chodsigoa hypsibia	Chodsigoa_hypsibia_SORICIDAE_EULIPOTYPHLA	261394	gbif:2435906	ncbi:862699	Soriculus hypsibius
Chodsigoa parca	Chodsigoa_parca_SORICIDAE_EULIPOTYPHLA	690668	gbif:2435897	ncbi:268759	Soriculus parca
Chodsigoa sodalis	Chodsigoa_sodalis_SORICIDAE_EULIPOTYPHLA	286351	gbif:10049929gbif:2435908	ncbi:257447	Soriculus sodalis
Choeroniscus godmani	Choeroniscus_godmani_PHYLLOSTOMIDAE_CHIROPTERA	503371	gbif:2433161	ncbi:148049	Choeronycteris godmani
Choeroniscus minor	Choeroniscus_minor_PHYLLOSTOMIDAE_CHIROPTERA	596426	gbif:2433158	ncbi:249003	Choeroniscus intermedius,Choeronycteris minor
Choeronycteris mexicana	Choeronycteris_mexicana_PHYLLOSTOMIDAE_CHIROPTERA	658354	gbif:2433207	ncbi:148050	
Choeropsis liberiensis	Choeropsis_liberiensis_HIPPOPOTAMIDAE_CETARTIODACTYLA	662806	gbif:2441249	ncbi:56798	Choeropsis liberiensis,Hippopotamus liberiensis
Choloepus didactylus	Choloepus_didactylus_MEGALONYCHIDAE_PILOSA	977390	gbif:5219519	ncbi:27675	Choloepus brasiliensis,Choloepus brasiliensis Fitzinger 1871,Choloepus florenciae,Choloepus braziliensis,Choloepus curi,Choloepus unau,Choloepus napensis,Bradypus didactylus,Bradypus curi,Bradypus unau,Choloepus didactylus columbianus,Bradypus kouri,Choloepus didaetylus,Choloepus guianensis
Choloepus hoffmanni	Choloepus_hoffmanni_MEGALONYCHIDAE_PILOSA	273247	gbif:5219520	ncbi:9358	
Chrotogale owstoni	Chrotogale_owstoni_VIVERRIDAE_CARNIVORA	768508	gbif:2434674	ncbi:94184	
Chrotomys gonzalesi	Chrotomys_gonzalesi_MURIDAE_RODENTIA	1047884	gbif:2438291	ncbi:237998	
Chrotomys mindorensis	Chrotomys_mindorensis_MURIDAE_RODENTIA	566960	gbif:2438290	ncbi:1217595	
Chrotomys sibuyanensis	Chrotomys_sibuyanensis_MURIDAE_RODENTIA	195062	gbif:5786707	ncbi:290249	
Chrotomys silaceus	Chrotomys_silaceus_MURIDAE_RODENTIA	1093684	gbif:4264825	ncbi:290248	Celaenomys sibuyanensis,Celaenomys silaceus,? silaceus
Chrotomys whiteheadi	Chrotomys_whiteheadi_MURIDAE_RODENTIA	242459	gbif:2438292	ncbi:290250	Mus batamanus,Rattus whiteheadi piratae,Rattus whiteheadi subitus,Rattus whiteheadi coritzae,Epimys whiteheadi perlutus,Maxomys whiteheadi,Rattus klossi,Epimys batus,Mus mandus,Rattus melanurus,Rattus melinogaster,Mus asper
Chrotopterus auritus	Chrotopterus_auritus_PHYLLOSTOMIDAE_CHIROPTERA	1060474	gbif:5218753	ncbi:148086	Vampyrus auritus
Chrysochloris asiatica	Chrysochloris_asiatica_CHRYSOCHLORIDAE_AFROSORICIDA	1094517	gbif:2432182	ncbi:185453	Talpa asiatica
Chrysochloris stuhlmanni	Chrysochloris_stuhlmanni_CHRYSOCHLORIDAE_AFROSORICIDA	1071320	gbif:2432178	ncbi:185454	Kilimitalpa stuhlmanni
Chrysocyon brachyurus	Chrysocyon_brachyurus_CANIDAE_CARNIVORA	837601	gbif:2434450	ncbi:68728	Canis brachyurus
Chrysospalax trevelyani	Chrysospalax_trevelyani_CHRYSOCHLORIDAE_AFROSORICIDA	347650	gbif:2432198	ncbi:176108	Chrysochloris trevelyani
Cistugo lesueuri	Cistugo_lesueuri_VESPERTILIONIDAE_CHIROPTERA	488515	gbif:4266084	ncbi:265731	Cistugo leseuri,Myotis lesueuri
Cistugo seabrae	Cistugo_seabrae_VESPERTILIONIDAE_CHIROPTERA	533601	gbif:4266085	ncbi:712048	Cistugo seabrai,Myotis seabrai
Civettictis civetta	Civettictis_civetta_VIVERRIDAE_CARNIVORA	768511	gbif:2434634	ncbi:94186	Viverra poortmanni,Viverra civetta
Cloeotis percivali	Cloeotis_percivali_HIPPOSIDERIDAE_CHIROPTERA	787368	gbif:2432679	ncbi:302400	
Clyomys laticeps	Clyomys_laticeps_ECHIMYIDAE_RODENTIA	155620	gbif:2439808	ncbi:176498	
Coelodonta antiquitatis	Coelodonta_antiquitatis_RHINOCEROTIDAE_PERISSODACTYLA	145474	gbif:4969546	ncbi:222863	Coelodonta boiei,Rhinoceros antiquitatis
Coelops frithii	Coelops_frithii_HIPPOSIDERIDAE_CHIROPTERA	1011482	gbif:7261697	ncbi:187002	Coelops frithi
Coelops robinsoni	Coelops_robinsoni_HIPPOSIDERIDAE_CHIROPTERA	426035	gbif:5218551	ncbi:1116470	
Coendou bicolor	Coendou_bicolor_ERETHIZONTIDAE_RODENTIA	504988	gbif:2437599	ncbi:43320	
Coendou ichillus	Coendou_ichillus_ERETHIZONTIDAE_RODENTIA	3609656	gbif:8725405gbif:4264795	ncbi:1310238	Sphiggurus ichillus
Coendou insidiosus	Coendou_insidiosus_ERETHIZONTIDAE_RODENTIA	248890	gbif:2437606	ncbi:190504	Hystrix insidiosa,Sphiggurus insidiosus,Sphiggurus pallidus
Coendou melanurus	Coendou_melanurus_ERETHIZONTIDAE_RODENTIA	950500		ncbi:73858	Sphiggurus melanurus
Coendou mexicanus	Coendou_mexicanus_ERETHIZONTIDAE_RODENTIA	1080803	gbif:2437603	ncbi:637443	Coendou mexicana,Sphiggurus mexicanus
Coendou nycthemera	Coendou_nycthemera_ERETHIZONTIDAE_RODENTIA	3609639	gbif:4264791	ncbi:1310241	Coendou koopmani
Coendou prehensilis	Coendou_prehensilis_ERETHIZONTIDAE_RODENTIA	466149	gbif:2437600	ncbi:187985	Cercolabes prehensilis,Hystrix prehensilis,Coendou platycentrotus
Coendou pruinosus	Coendou_pruinosus_ERETHIZONTIDAE_RODENTIA	3609649	gbif:4264798	ncbi:1310239	Sphiggurus pruinosus
Coendou quichua	Coendou_quichua_ERETHIZONTIDAE_RODENTIA	3609641		ncbi:1310242	
Coendou rufescens	Coendou_rufescens_ERETHIZONTIDAE_RODENTIA	3609665	gbif:2437596	ncbi:1310240	Echinoprocta rufescens
Coendou speratus	Coendou_speratus_ERETHIZONTIDAE_RODENTIA	5266417		ncbi:1399576	
Coendou spinosus	Coendou_spinosus_ERETHIZONTIDAE_RODENTIA	3609652	gbif:2437605	ncbi:190505	Sphiggurus spinosus
Coendou vestitus	Coendou_vestitus_ERETHIZONTIDAE_RODENTIA	3609655	gbif:2437607	ncbi:190506	Sphiggurus vestitus
Coleura afra	Coleura_afra_EMBALLONURIDAE_CHIROPTERA	637419	gbif:2433088	ncbi:907075	Emballonura afra
Coleura kibomalandy	Coleura_kibomalandy_EMBALLONURIDAE_CHIROPTERA	5839514	gbif:7792489	ncbi:1244808	Coleura sp. SJP-2012
Coleura seychellensis	Coleura_seychellensis_EMBALLONURIDAE_CHIROPTERA	73572	gbif:2433087	ncbi:1116479	
Colobus angolensis	Colobus_angolensis_CERCOPITHECIDAE_PRIMATES	721482		ncbi:54131	
Colobus guereza	Colobus_guereza_CERCOPITHECIDAE_PRIMATES	565569		ncbi:33548	Colobus abyssinicus
Colobus polykomos	Colobus_polykomos_CERCOPITHECIDAE_PRIMATES	989400		ncbi:9572	
Colobus satanas	Colobus_satanas_CERCOPITHECIDAE_PRIMATES	189815		ncbi:517012	
Colomys goslingi	Colomys_goslingi_MURIDAE_RODENTIA	23039	gbif:2439133	ncbi:119564	
Condylura cristata	Condylura_cristata_TALPIDAE_EULIPOTYPHLA	292504	gbif:2436248	ncbi:143302	Sorex cristatus
Conepatus chinga	Conepatus_chinga_MEPHITIDAE_CARNIVORA	231612	gbif:2434870	ncbi:30542	
Conepatus leuconotus	Conepatus_leuconotus_MEPHITIDAE_CARNIVORA	231610	gbif:2434878	ncbi:30543	Mephitis leuconota,Mephitis leuconata
Conepatus semistriatus	Conepatus_semistriatus_MEPHITIDAE_CARNIVORA	1023230	gbif:2434883	ncbi:298411	Viverra semistriata
Congosorex phillipsorum	Congosorex_phillipsorum_SORICIDAE_EULIPOTYPHLA	586103	gbif:5787842	ncbi:456970	
Conilurus penicillatus	Conilurus_penicillatus_MURIDAE_RODENTIA	794941	gbif:2437959	ncbi:10127	Hapalotis melanura,Hapalotis hemileucurus,Conilurus melibius
Connochaetes gnou	Connochaetes_gnou_BOVIDAE_CETARTIODACTYLA	363047	gbif:2441106	ncbi:59528	Antilope gnou
Connochaetes taurinus	Connochaetes_taurinus_BOVIDAE_CETARTIODACTYLA	19028	gbif:2441105	ncbi:9927	Antilope taurina,Gorgon taurinus
Cormura brevirostris	Cormura_brevirostris_EMBALLONURIDAE_CHIROPTERA	75171	gbif:2433102	ncbi:249012	Emballonura brevirostris
Corynorhinus mexicanus	Corynorhinus_mexicanus_VESPERTILIONIDAE_CHIROPTERA	226087	gbif:2432488	ncbi:712049	Plecotus mexicanus,Corynorhinus megalotis mexicanus,Plecotus townsendii mexicanus
Corynorhinus rafinesquii	Corynorhinus_rafinesquii_VESPERTILIONIDAE_CHIROPTERA	977392	gbif:2432491	ncbi:27674	Plecotus rafinesquii
Corynorhinus townsendii	Corynorhinus_townsendii_VESPERTILIONIDAE_CHIROPTERA	842471	gbif:2432479	ncbi:124745	Plecotus townsendii
Craseonycteris thonglongyai	Craseonycteris_thonglongyai_CRASEONYCTERIDAE_CHIROPTERA	432482	gbif:2433358	ncbi:208972	
Crateromys heaneyi	Crateromys_heaneyi_MURIDAE_RODENTIA	631025	gbif:4264811	ncbi:349701	
Cratogeomys castanops	Cratogeomys_castanops_GEOMYIDAE_RODENTIA	1024547	gbif:7261626	ncbi:37441	Pappogeomys castanops,Pseudostoma castanops,Geomys castanops
Cratogeomys fulvescens	Cratogeomys_fulvescens_GEOMYIDAE_RODENTIA	236132	gbif:4267440	ncbi:288025	Cratogeomys merriami fulvescens,Cratogeomys fulvescens subluteus
Cratogeomys fumosus	Cratogeomys_fumosus_GEOMYIDAE_RODENTIA	424317	gbif:4264557	ncbi:13458	Pappogeomys fumosus,Cratogeomys gymnurus russelli
Cratogeomys goldmani	Cratogeomys_goldmani_GEOMYIDAE_RODENTIA	798029	gbif:7261628	ncbi:34860	Pappogeomys goldmani
Cratogeomys merriami	Cratogeomys_merriami_GEOMYIDAE_RODENTIA	949953	gbif:7261625	ncbi:13462	Pappogeomys merriami,Cratogeomys peregrinus,Cratogeomys merriami merriami,Cratogeomys merriami saccharalis,Geomys merriami,Cratogeomys oreocetes
Cratogeomys perotensis	Cratogeomys_perotensis_GEOMYIDAE_RODENTIA	406140	gbif:4262204	ncbi:290846	Cratogeomys merriami irolonis,Cratogeomys merriami estor,Cratogeomys merriami perotensis,Cratogeomys merriami peraltus,Cratogeomys estor,Cratogeomys irolonis
Cratogeomys planiceps	Cratogeomys_planiceps_GEOMYIDAE_RODENTIA	367248	gbif:5786663	ncbi:278198	Cratogeomys tylorhinus planiceps,Platygeomys planiceps,Pappogeomys tylorhinus planiceps
Cremnomys cutchicus	Cremnomys_cutchicus_MURIDAE_RODENTIA	897146	gbif:2438730	ncbi:333390	Cremnomys medius rajput,Cremnomys medius,Cremnomys cutchicus leechi,Cremnomys medius caenosus,Cremnomys australis
Cricetomys emini	Cricetomys_emini_NESOMYIDAE_RODENTIA	611277	gbif:2438551	ncbi:107265	Cricetomys gambianus poensis,Cricetomys gambianus liberiae
Cricetomys gambianus	Cricetomys_gambianus_NESOMYIDAE_RODENTIA	922511	gbif:2438550	ncbi:10085	Gambian pouched rat,Gambian pouched rats,Cricetomys gambianus oliviae,Cricetomys gambianus dichrurus,Cricetomys gambiensis,Cricetomys buchanani,Mus goliath,Cricetomys servorum
Cricetulus barabensis	Cricetulus_barabensis_CRICETIDAE_RODENTIA	514916	gbif:2438773	ncbi:329629	Cricetulus barabensis ferrugineus,Cricetulus griseus fumatus,Cricetulus mongolicus,Cricetulus obscurus,Cricetulus manchuricus,Cricetulus griseus,Mus furunculus
Cricetulus kamensis	Cricetulus_kamensis_CRICETIDAE_RODENTIA	3608519	gbif:2438771	ncbi:1515608	Cricetulus alticola tibetanus,Cricetulus lama,Cricetulus kozlovi
Cricetulus longicaudatus	Cricetulus_longicaudatus_CRICETIDAE_RODENTIA	391640	gbif:2438769	ncbi:10030	Cricetulus andersoni nigrescens,Cricetulus phaeus griseiventris,Cricetulus andersoni,Phaulomys andersoni,Cricetulus dichrootis
Cricetulus migratorius	Cricetulus_migratorius_CRICETIDAE_RODENTIA	159169	gbif:2438772	ncbi:10032	Mus migratorius,Cricetulus phaeus neglectus,Cricetulus migratorius griseiventris,Cricetulus migratorius zvierezombi,Cricetulus migratorius cinereus,Cricetulus migratorius caesius,Cricetulus migratorius griseus,Cricetulus migratorius pulcher,Cricetulus arenarius bellicosus,Cricetulus migratorius vernula,Mus accedula,Cricetulus atticus,Mus phaeus,Cricetulus falzfeini,Cricetulus murinus,Hypudaeus cinerascens,Cricetulus fulvus pamirensis,Mus arenarius,Arvicola coerulescens,Cricetus isabellinus,Cricetulus fulvus
Cricetus cricetus	Cricetus_cricetus_CRICETIDAE_RODENTIA	391625	gbif:2438704	ncbi:10034	Cricetus albus,Cricetus cricetus cricetus,Cricetus cricetus canescens,Cricetus cricetus latycranius,Cricetus vulgaris niger,Cricetus vulgaris stavropolicus,Mus cricetus germanicus,Cricetus vulgaris canescens,Mus cricetus fulvus,Cricetus vulgaris varius,Cricetus vulgaris albus,Cricetus vulgaris babylonicus,Cricetus cricetus fuscidorsis,Cricetus vulgaris rufescens,Cricetus cricetus tomensis,Cricetus cricetus tauricus,Cricetus latycranius,Cricetus canescens,Mus cricetus,Heliomys jeudii,Cricetus vulgaris,Hamster nigricans,Cricetus varius,Cricetus frumentarius,Cricetus tauricus,Cricetus germanicus,Cricetus nehringi,Cricetus fulvus,Cricetus niger,Cricetus polychroma,Cricetus stavropolicus
Crocidura abscondita	Crocidura_abscondita_SORICIDAE_EULIPOTYPHLA	5554019	-	ncbi:1488330	Crocidura absconditus
Crocidura aleksandrisi	Crocidura_aleksandrisi_SORICIDAE_EULIPOTYPHLA	563465	gbif:2435693	ncbi:389261	Crocidura suaveolens aleksandrisi
Crocidura attenuata	Crocidura_attenuata_SORICIDAE_EULIPOTYPHLA	974852	gbif:2435537	ncbi:167044	
Crocidura attila	Crocidura_attila_SORICIDAE_EULIPOTYPHLA	3614572	gbif:2435737	ncbi:516693	
Crocidura baileyi	Crocidura_baileyi_SORICIDAE_EULIPOTYPHLA	502045	gbif:2435722	ncbi:561559	
Crocidura batakorum	Crocidura_batakorum_SORICIDAE_EULIPOTYPHLA	925029		ncbi:685767	
Crocidura batesi	Crocidura_batesi_SORICIDAE_EULIPOTYPHLA	457196	gbif:2435708	ncbi:214464	
